Tags,Vendor,Title,Handle,Body (HTML),Variant Price,Length,Length Unit,Width,Width Unit,Thickness,Thickness Unit,Variant Weight,Variant Weight Unit,URL,Image Src,Image Position
undefined,undefined,undefined,timberline-hdz-charcoal-algae-resistant-laminated-high-definition-shingles-(3333-sq-ft-per-bundle)-(21-pieces),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://images.thdstatic.com/productImages/e6f979a0-0e0e-40cf-ac73-f49a1587377b/svn/charcoal-gaf-roof-shingles-0489180-40_600.jpg,3
undefined,undefined,undefined,timberline-hdz-charcoal-algae-resistant-laminated-high-definition-shingles-(3333-sq-ft-per-bundle)-(21-pieces),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://images.thdstatic.com/productImages/4ae75d29-a79e-4629-98c2-5fa2534c21ae/svn/charcoal-gaf-roof-shingles-0489180-a0_600.jpg,4
undefined,undefined,undefined,timberline-hdz-charcoal-algae-resistant-laminated-high-definition-shingles-(3333-sq-ft-per-bundle)-(21-pieces),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://images.thdstatic.com/productImages/55ede362-d2ac-414d-a041-85c0d2c3da3c/svn/charcoal-gaf-roof-shingles-0489180-66_600.jpg,5
undefined,undefined,undefined,timberline-hdz-charcoal-algae-resistant-laminated-high-definition-shingles-(3333-sq-ft-per-bundle)-(21-pieces),undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://images.thdstatic.com/productImages/112988aa-af6b-43a3-b119-b459a50719aa/svn/charcoal-gaf-roof-shingles-0489180-77_600.jpg,6
"""Building Materials,Drywall,Cement Boards""",USG Durock Brand,1/2 in. x 3 ft. x 5 ft. Cement Board with EdgeGuard,12-in-x-3-ft-x-5-ft-cement-board-with-edge-guard,"USG Durock Brand Cement Board with EdgeGuard is a strong, water-durable tile backerboard with an enhanced, proprietary edge performance to prevent spinout and crumbling. This mold-resistant tile backer is the perfect choice for floors, walls, countertops, tub, shower areas and exterior finish systems.  It cuts easily and installs quickly with Durock Brand Tile Backer Screws, self-drilling fasteners, or nails.  USG Durock Brand Cement Board with EdgeGuard is the industry standard for performance and reliability.<div class=""grid bullet-list-wrapper""><ul class=""bullet-list bullet-list--margin list list--type-square""><li class=""list__item""><span>Warranted for interior and exterior applications</span></li><li class=""list__item""><span>Noncombustible</span></li><li class=""list__item""><span>GREENGUARD Gold certified for low-emitting performance</span></li><li class=""list__item""><a href=""https://www.homedepot.com/c/Return_Policy"" target=""_blank"" rel=""noopener noreferrer"" class=""product-overview__return-link"">Return Policy</a></li><li class=""list__item""><div class=""prop65-wrapper""><div class=""prop65-wrapper--flex""><div>California residents</div><div aria-expanded=""false""><button class=""list__link bttn-outline bttn--link"" id=""prop65__tooltip""><span class=""bttn__content"">see Prop 65 WARNINGS</span></button></div></div></div></li></ul></div>",10.95,5,ft,3,ft,NaN,undefined,35.325,lb,https://www.homedepot.com/p/USG-Durock-Brand-1-2-in-x-3-ft-x-5-ft-Cement-Board-with-EdgeGuard-172954/304163165,https://images.thdstatic.com/productImages/59fcd99f-dc9d-4d31-9d4f-5add3da9f24f/svn/usg-durock-brand-backer-boards-172954-64_600.jpg,1
undefined,undefined,undefined,12-in-x-3-ft-x-5-ft-cement-board-with-edge-guard,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://images.thdstatic.com/productImages/62d2b4ab-c47a-4816-a516-ce8e594c60e4/svn/usg-durock-brand-backer-boards-172954-e1_600.jpg,2
undefined,undefined,undefined,12-in-x-3-ft-x-5-ft-cement-board-with-edge-guard,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/aeb4298a-153d-4547-ac11-0af81f4ea686/a3cf9c4c-2b14-4505-8a63-570fce5fb2b0/640x360/match/image.jpg?pubId=66036796001,3
undefined,undefined,undefined,12-in-x-3-ft-x-5-ft-cement-board-with-edge-guard,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/aeb4298a-153d-4547-ac11-0af81f4ea686/a3cf9c4c-2b14-4505-8a63-570fce5fb2b0/640x360/match/image.jpg?pubId=66036796001,4
undefined,undefined,undefined,12-in-x-3-ft-x-5-ft-cement-board-with-edge-guard,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/aeb4298a-153d-4547-ac11-0af81f4ea686/a3cf9c4c-2b14-4505-8a63-570fce5fb2b0/640x360/match/image.jpg?pubId=66036796001,5
undefined,undefined,undefined,12-in-x-3-ft-x-5-ft-cement-board-with-edge-guard,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/aeb4298a-153d-4547-ac11-0af81f4ea686/a3cf9c4c-2b14-4505-8a63-570fce5fb2b0/640x360/match/image.jpg?pubId=66036796001,6
