"Tags","Vendor","Title","Handle","Body (HTML)","Variant Price","Length","Length Unit","Width","Width Unit","Thickness","Thickness Unit","Variant Weight","Variant Weight Unit","URL","Image Src","Image Position"
"undefined","undefined","undefined","1532-in-x-4-ft-x-8-ft-3-ply-rtd-sheathing","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/ee084739-8c64-4e82-b1dc-78b7e614705c/aa7cfdaa-d7ea-42eb-90b4-0c87851a9690/960x540/match/image.jpg","5"
"""Lumber & Composites,Plywood,Sheathing Plywood""","Unbranded","19/32 in. x 4 ft. x 8 ft. Rtd Sheathing Syp","1932-in-x-4-ft-x-8-ft-rtd-sheathing-syp","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Plywood sheathing for use in construction</span></li><li data-testid=""bullet-list-item""><span>Can be used as wall and roof sheathing</span></li><li data-testid=""bullet-list-item""><span>Stiff, durable and dependable panels</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>Plywood sheathing is ideal for residential and light commercial construction, and every piece meets the highest grading standards for strength and appearance. It adds proven performance and durability to new homes, room additions and renovations. Plywood sheathing delivers outstanding stiffness, strength and versatility, and is an excellent choice for light frame wall and roof assemblies in weather protected applications.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Structural sheathing for wall, roof and floor applications</span></li><li data-testid=""bullet-list-item""><span>Long-term durability with resistance to edge swell</span></li><li data-testid=""bullet-list-item""><span>Excellent fastener holding properties</span></li><li data-testid=""bullet-list-item""><span>Versatile, provides excellent performance in a wide variety of applications</span></li><li data-testid=""bullet-list-item""><span>Boards have a wide range of uses from ceiling paneling to accent walls and wainscoting</span></li><li data-testid=""bullet-list-item""><span>Note: Product may vary by store.</span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/c/how_to_select_right_structural_lumber_for_posts_beams_joists_HT_BG_LC"" target=""_blank"" style=""color:#F96302;"">Click to learn how to select the right lumber for your project</a></span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 100004472</span><span><span>Internet #:</span> 081999104665</span><span><span>Model #:</span> 195482</span></div>","36","8","ft","4","ft","0.59","in","","undefined","https://www.homedepot.com/p/19-32-in-x-4-ft-x-8-ft-Rtd-Sheathing-Syp-195482/100004472","https://images.thdstatic.com/productImages/f8d129e4-eab4-46e0-b1b0-466fd5cf6176/svn/sheathing-plywood-195482-64_600.jpg","1"
"undefined","undefined","undefined","1932-in-x-4-ft-x-8-ft-rtd-sheathing-syp","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/81d97dc8-8ad0-47b1-b54b-f3533dbfaf43/svn/sheathing-plywood-195482-e1_600.jpg","2"
"undefined","undefined","undefined","1932-in-x-4-ft-x-8-ft-rtd-sheathing-syp","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/ee084739-8c64-4e82-b1dc-78b7e614705c/aa7cfdaa-d7ea-42eb-90b4-0c87851a9690/960x540/match/image.jpg","3"
"undefined","undefined","undefined","1932-in-x-4-ft-x-8-ft-rtd-sheathing-syp","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/ee084739-8c64-4e82-b1dc-78b7e614705c/aa7cfdaa-d7ea-42eb-90b4-0c87851a9690/960x540/match/image.jpg","4"
"undefined","undefined","undefined","1932-in-x-4-ft-x-8-ft-rtd-sheathing-syp","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/ee084739-8c64-4e82-b1dc-78b7e614705c/aa7cfdaa-d7ea-42eb-90b4-0c87851a9690/960x540/match/image.jpg","5"
"""Lumber & Composites,Plywood,Sheathing Plywood""","Unbranded","15/32 in. x 4 ft. x 8 ft Sheathing Plywood ( Actual: 0.438 in. x 48 in. x 96 in.)","1532-in-x-4-ft-x-8-ft-sheathing-plywood-(-actual-0438-in-x-48-in-x-96-in)","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Manufactured for strength and performance rather than aesthetics</span></li><li data-testid=""bullet-list-item""><span>Lighter weight than other types of sheathing products</span></li><li data-testid=""bullet-list-item""><span>Can be cut, drilled and routed with ordinary tools</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>Don't judge this product by its cover. Plywood sheathing may not look pretty, but it sure is useful. This product is strong, durable and when finished properly, performs for the life of your project.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>4-ply plywood construction</span></li><li data-testid=""bullet-list-item""><span>Can be nailed directly to framing - wall studs and roof or floor joists</span></li><li data-testid=""bullet-list-item""><span>Recommended for projects where knots, splits and knot holes are acceptable or for use under drywall, roofing materials and flooring</span></li><li data-testid=""bullet-list-item""><span>Not recommended for exposed applications or applications where beauty is required</span></li><li data-testid=""bullet-list-item""><span>NAUF (no added urea formaldehyde) water-resistant phenolic resin</span></li><li data-testid=""bullet-list-item""><span>Manufactured to construction and workmanship requirements for grade, veneer and panel thickness, as outlined in the (APA) - The Engineered Wood Association's Product Standard 1-09</span></li><li data-testid=""bullet-list-item""><span>Product is not sanded</span></li><li data-testid=""bullet-list-item""><span>Storage in a warehouse or under roof is recommended prior to use; if stored outdoors, units should be off the ground and covered loosely with some type of protective material</span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/c/how_to_select_right_structural_lumber_for_posts_beams_joists_HT_BG_LC"" target=""_blank"" style=""color:#F96302;"">Click to learn how to select the right lumber for your project</a></span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li><li data-testid=""bullet-list-item""><div class=""sui-flex sui-flex-row""><div>California residents</div>&nbsp;<div><a class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">see Prop 65 WARNINGS</a></div></div></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 206827282</span><span><span>Internet #:</span> 053608004413</span><span><span>Model #:</span> 20159</span></div>","28","8","ft","4","ft","0.44","in","","undefined","https://www.homedepot.com/p/15-32-in-x-4-ft-x-8-ft-Sheathing-Plywood-Actual-0-438-in-x-48-in-x-96-in-20159/206827282","https://images.thdstatic.com/productImages/ec361c25-b9a4-47eb-8f06-9dac4c6f03e0/svn/sheathing-plywood-20159-64_600.jpg","1"
"undefined","undefined","undefined","1532-in-x-4-ft-x-8-ft-sheathing-plywood-(-actual-0438-in-x-48-in-x-96-in)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/ee084739-8c64-4e82-b1dc-78b7e614705c/aa7cfdaa-d7ea-42eb-90b4-0c87851a9690/960x540/match/image.jpg","2"
"undefined","undefined","undefined","1532-in-x-4-ft-x-8-ft-sheathing-plywood-(-actual-0438-in-x-48-in-x-96-in)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/ee084739-8c64-4e82-b1dc-78b7e614705c/aa7cfdaa-d7ea-42eb-90b4-0c87851a9690/960x540/match/image.jpg","3"
"""Lumber & Composites,Plywood,Sheathing Plywood""","ProWood","3/4 in. x 4 ft. x 8 ft. Ground Contact Pressure Treated Pine Performance Rated Sheathing Plywood","34-in-x-4-ft-x-8-ft-ground-contact-pressure-treated-pine-performance-rated-sheathing-plywood","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>2X the protection compared to Above Ground treatment</span></li><li data-testid=""bullet-list-item""><span>Treated for protection against fungal decay, rot and termites</span></li><li data-testid=""bullet-list-item""><span>Ideal for decks, walkways, landscaping and other outdoor projects</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>Pressure-Treated Southern Yellow Pine meets the highest grading standards for strength and appearance. Treated for protection against fungal decay, rot and termites, it is ideal for ground contact and a variety of general uses including exposed structures, sill plates, decks, docks, ramps and other outdoor applications. Responsibly manufactured from renewable southern yellow pine, this plywood is both safe and environmentally friendly when used as directed in appropriate applications.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Made of southern yellow pine</span></li><li data-testid=""bullet-list-item""><span>Pressure-treated for ground contact and exterior general use</span></li><li data-testid=""bullet-list-item""><span>Backed by a lifetime limited warranty against termite infestation and rot</span></li><li data-testid=""bullet-list-item""><span>Nominal: 3/4 in. x 4 ft. x 8 ft.</span></li><li data-testid=""bullet-list-item""><span>Actual: 23/32 in. x 4 ft. x 8 ft.</span></li><li data-testid=""bullet-list-item""><span>Uniform thickness, density and appearance for stable and long lasting performance</span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/b/Featured-Products-Complete-the-Project-Decking/N-5yc1vZ2fkotch"" target=""_blank"" style=""color:#F96302;"">Find everything you need to complete your decking project here</a></span></li><li data-testid=""bullet-list-item""><span>Note: product may vary by store</span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li><li data-testid=""bullet-list-item""><div class=""sui-flex sui-flex-row""><div>California residents</div>&nbsp;<div><a class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">see Prop 65 WARNINGS</a></div></div></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 206971071</span><span><span>Internet #:</span> 090489440299</span><span><span>Model #:</span> 106128</span></div>","53.88","8","ft","4","ft","0.719","in","","undefined","https://www.homedepot.com/p/ProWood-3-4-in-x-4-ft-x-8-ft-Ground-Contact-Pressure-Treated-Pine-Performance-Rated-Sheathing-Plywood-106128/206971071","https://images.thdstatic.com/productImages/e78168d8-bbd0-4d35-bb52-6d93b2c4a77a/svn/prowood-sheathing-plywood-106128-64_600.jpg","1"
"undefined","undefined","undefined","34-in-x-4-ft-x-8-ft-ground-contact-pressure-treated-pine-performance-rated-sheathing-plywood","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/245cb52b-c605-43e8-87bc-34cbf61459f8/svn/prowood-sheathing-plywood-106128-e1_600.jpg","2"
"undefined","undefined","undefined","34-in-x-4-ft-x-8-ft-ground-contact-pressure-treated-pine-performance-rated-sheathing-plywood","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/ee084739-8c64-4e82-b1dc-78b7e614705c/aa7cfdaa-d7ea-42eb-90b4-0c87851a9690/960x540/match/image.jpg","3"
"undefined","undefined","undefined","34-in-x-4-ft-x-8-ft-ground-contact-pressure-treated-pine-performance-rated-sheathing-plywood","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/ee084739-8c64-4e82-b1dc-78b7e614705c/aa7cfdaa-d7ea-42eb-90b4-0c87851a9690/960x540/match/image.jpg","4"
"undefined","undefined","undefined","34-in-x-4-ft-x-8-ft-ground-contact-pressure-treated-pine-performance-rated-sheathing-plywood","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/ee084739-8c64-4e82-b1dc-78b7e614705c/aa7cfdaa-d7ea-42eb-90b4-0c87851a9690/960x540/match/image.jpg","5"
"undefined","undefined","undefined","34-in-x-4-ft-x-8-ft-ground-contact-pressure-treated-pine-performance-rated-sheathing-plywood","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/ee084739-8c64-4e82-b1dc-78b7e614705c/aa7cfdaa-d7ea-42eb-90b4-0c87851a9690/960x540/match/image.jpg","6"
"""Lumber & Composites,Plywood,Sheathing Plywood""","Unbranded","23/32 in. x 4 ft. x 8 ft Cabinet Grade Plywood Panel (Actual: 0.688 in. x 48 in. x 96 in.)","2332-in-x-4-ft-x-8-ft-cabinet-grade-plywood-panel-(-actual-0688-in-x-48-in-x-96-in)","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Made from pruned Radiata pine logs for a consistent look</span></li><li data-testid=""bullet-list-item""><span>Pre-sanded and ready-to-finish for added convenience</span></li><li data-testid=""bullet-list-item""><span>Ideal for staircase, tabletops, cabinets, furniture, and more</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>Made from pruned, plantation-grown Radiata pine logs for fewer knots and consistent appearance. For flatness and stability, these panels are laid up on composed cores using exterior PF resin. Manufactured in accordance with the US PS1-09 product standard. PSI-compliant, as verified by TECO testing.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Ideal for interior and exterior applications such as staircases, tabletops, countertops, cabinets, furniture and general DIY projects</span></li><li data-testid=""bullet-list-item""><span>Warmth and comfort of real wood</span></li><li data-testid=""bullet-list-item""><span>High quality solid face</span></li><li data-testid=""bullet-list-item""><span>Pre-sanded and ready-to-finish</span></li><li data-testid=""bullet-list-item""><span>Common: 23/32 x 4 ft. x 8 ft.</span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li><li data-testid=""bullet-list-item""><div class=""sui-flex sui-flex-row""><div>California residents</div>&nbsp;<div><a class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">see Prop 65 WARNINGS</a></div></div></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 302610611</span><span><span>Internet #:</span> 811664020200</span><span><span>Model #:</span> 1077486</span></div>","49.88","8","ft","4","ft","0.719","in","","undefined","https://www.homedepot.com/p/23-32-in-x-4-ft-x-8-ft-Cabinet-Grade-Plywood-Panel-Actual-0-688-in-x-48-in-x-96-in-1077486/302610611","https://images.thdstatic.com/productImages/d3b39a00-f99d-4a6f-9ca7-6e84d998a574/svn/sheathing-plywood-1077486-64_600.jpg","1"
"undefined","undefined","undefined","2332-in-x-4-ft-x-8-ft-cabinet-grade-plywood-panel-(-actual-0688-in-x-48-in-x-96-in)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/180460f2-b9ef-46b7-b48f-9e31e0e0ba41/svn/sheathing-plywood-1077486-31_600.jpg","2"
