"Tags","Vendor","Title","Handle","Body (HTML)","Variant Price","Length","Length Unit","Width","Width Unit","Thickness","Thickness Unit","Variant Weight","Variant Weight Unit","URL","Image Src","Image Position"
"undefined","undefined","undefined","4-ft-x-12-in-x-20-in-aluminum-slim-fold-work-platform-300-lbs-load-capacity","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/1c2bc560-3ba9-4c4b-af91-06fa647a0dda/a6e2ccfe-73d4-4b37-8a52-fafa588e719c/1280x720/match/image.jpg?pubId=66036796001","4"
"undefined","undefined","undefined","4-ft-x-12-in-x-20-in-aluminum-slim-fold-work-platform-300-lbs-load-capacity","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/1c2bc560-3ba9-4c4b-af91-06fa647a0dda/a6e2ccfe-73d4-4b37-8a52-fafa588e719c/1280x720/match/image.jpg?pubId=66036796001","5"
"undefined","undefined","undefined","4-ft-x-12-in-x-20-in-aluminum-slim-fold-work-platform-300-lbs-load-capacity","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/1c2bc560-3ba9-4c4b-af91-06fa647a0dda/a6e2ccfe-73d4-4b37-8a52-fafa588e719c/1280x720/match/image.jpg?pubId=66036796001","6"
"""Building Materials,Insulation,Fiberglass Insulation""","Owens Corning","R-38 Faced Fiberglass Insulation Batt 16 in. x 48 in. (1 Bag)","r-38-faced-fiberglass-insulation-batt-16-in-x-48-in-(1-bag)","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>R-38 faced insulation, easy attic and floor install</span></li><li data-testid=""bullet-list-item""><span>Stiffer batts slide in and stay put for fast install</span></li><li data-testid=""bullet-list-item""><span>Shed-resistant - less dust for easier cleanup</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>Owens Corning PINK Next Gen Fiberglas insulation installs faster because it's made like no other fiberglass insulation. PINK Next Gen fiberglass insulation batts recover instantly, cut and split cleanly, glide in easily and stay put in the cavity, helping deliver inspection-ready results faster. They feel soft as cotton and are shed-resistant for more comfort and less cleanup on every job. And their advanced fiber technology creates a tightly woven network of soft, fine fibers to form a super-resilient blanket of insulating micro-pockets that deliver exceptional performance.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Advanced fiber technology recovers without shaking or fluffing</span></li><li data-testid=""bullet-list-item""><span>Creates less dust-less mess and faster clean up</span></li><li data-testid=""bullet-list-item""><span>Safe, proven ingredients</span></li><li data-testid=""bullet-list-item""><span>Cost-effective solution for a more comfortable home</span></li><li data-testid=""bullet-list-item""><span>Absorbs noise for more peace and privacy</span></li><li data-testid=""bullet-list-item""><span>Insulation offers sound proofing benefits by helping to reduce unwanted noise</span></li><li data-testid=""bullet-list-item""><span>GreenGuard gold certified-contributes to indoor air quality</span></li><li data-testid=""bullet-list-item""><span>Available with kraft or foil vapor barrier for moisture control</span></li><li data-testid=""bullet-list-item""><span>Wood and metal framed wall, floor and ceiling assemblies</span></li><li data-testid=""bullet-list-item""><span>Can be used in contact with concrete</span></li><li data-testid=""bullet-list-item""><span>Cannot be left exposed-must be covered by a 15-minute thermal barrier</span></li><li data-testid=""bullet-list-item""><span>Can be combined with <a href=""https://www.homedepot.com/b/Building-Materials-Insulation-Foam-Board-Insulation/Owens-Corning/N-5yc1vZbaxxZ3q5 in. target="" _blank""="""" style=""color:#F96302,"">FOAMULAR insulating sheathing</a> to achieve greater R-value in exterior wall applications</span></li><li data-testid=""bullet-list-item""><span>Shop recommended <a href=""https://www.homedepot.com/collection/Building-Materials/Owens-Corning-Attic-Insulation/Family-310386762 in. target="" _blank""="""" style=""color:#F96302,"">products for insulating your attic</a></span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/p/Owens-Corning-AttiCat-PINK-Expanding-Fiberglass-Blown-In-Insulation-System-L38A/100541755 in. target="" _blank""="""" style=""color:#F96302,"">Owens Corning Blown In insulation</a> is a DIY-friendly option best for adding insulation in an attic and can be installed on top of existing insulation in less than 1.5-hours</span></li><li data-testid=""bullet-list-item""><span>Shop recommended <a href=""https://www.homedepot.com/collection/Building-Materials/Owens-Corning-Basement-and-Crawlspace-Insulation/Family-311813930 in. target="" _blank""="""" style=""color:#F96302,"">products for insulating your crawlspace and basement</a></span></li><li data-testid=""bullet-list-item""><span>Click here to learn more about <a href=""https://ecooptions.homedepot.com/energy-efficiency/"" target=""_blank"" style=""color:#F96302;"">Eco Options and Energy Efficiency</a></span></li><li data-testid=""bullet-list-item""><span>Click here to shop <a href=""https://www.homedepot.com/b/Building-Materials-Insulation-Fiberglass-Insulation/Owens-Corning/R38/N-5yc1vZbay7Z3q5Z1z18mgf"" target=""_blank"" style=""color:#F96302;"">Owens Corning R-38 Fiberglass Insulation</a> styles</span></li><li data-testid=""bullet-list-item""><span>Click here to learn more about <a href=""https://www.homedepot.com/c/ab/insulation-r-values/9ba683603be9fa5395fab9091a9131f"" target=""_blank"" style=""color:#F96302;"">Insulation R-Values</a></span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li><li data-testid=""bullet-list-item""><div class=""sui-flex sui-flex-row""><div>California residents</div>&nbsp;<div><a class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">see Prop 65 WARNINGS</a></div></div></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 100320348</span><span><span>Internet #:</span> 047563500530</span><span><span>Model #:</span> ME25</span></div>","107","4","ft","16","in","12.5","in","28.51","lb","https://www.homedepot.com/p/Owens-Corning-R-38-Faced-Fiberglass-Insulation-Batt-16-in-x-48-in-1-Bag-ME25/100320348","https://images.thdstatic.com/productImages/7c23d133-ff4d-496a-9350-5b9c2514c238/svn/owens-corning-fiberglass-insulation-me25-64_600.jpg","1"
"undefined","undefined","undefined","r-38-faced-fiberglass-insulation-batt-16-in-x-48-in-(1-bag)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/7b081513-993a-40cc-8dbf-499dbc3abb82/svn/owens-corning-fiberglass-insulation-me25-e1_600.jpg","2"
"undefined","undefined","undefined","r-38-faced-fiberglass-insulation-batt-16-in-x-48-in-(1-bag)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/566104c1-fe14-458e-8113-056c493f0d6e/main/1280x720/30s69ms/match/image.jpg?pubId=66036796001","3"
"undefined","undefined","undefined","r-38-faced-fiberglass-insulation-batt-16-in-x-48-in-(1-bag)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/566104c1-fe14-458e-8113-056c493f0d6e/main/1280x720/30s69ms/match/image.jpg?pubId=66036796001","4"
"undefined","undefined","undefined","r-38-faced-fiberglass-insulation-batt-16-in-x-48-in-(1-bag)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/566104c1-fe14-458e-8113-056c493f0d6e/main/1280x720/30s69ms/match/image.jpg?pubId=66036796001","5"
"undefined","undefined","undefined","r-38-faced-fiberglass-insulation-batt-16-in-x-48-in-(1-bag)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/566104c1-fe14-458e-8113-056c493f0d6e/main/1280x720/30s69ms/match/image.jpg?pubId=66036796001","6"
"""Building Materials,Ceilings,Ceiling Tiles,Drop Ceiling Tiles""","Armstrong CEILINGS","24 in. x 24 in. Tegular Single Raised Ceiling Tile (24 sq ft./case)","24-in-x-24-in-tegular-single-raised-ceiling-tile-(24-sq-ftcase)","undefined","73.45","24","in","24","in","0.625","in","3.66","lb","https://www.homedepot.com/p/Armstrong-CEILINGS-24-in-x-24-in-Tegular-Single-Raised-Ceiling-Tile-24-sq-ft-case-1205/202025972","https://images.thdstatic.com/productImages/ce20dcdf-6b03-46c7-9562-c7d086015d36/svn/white-armstrong-ceilings-drop-ceiling-tiles-1205-64_600.jpg","1"
"undefined","undefined","undefined","24-in-x-24-in-tegular-single-raised-ceiling-tile-(24-sq-ftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/f8aa85d0-b0e1-4dd9-9e40-b76a35442c92/svn/white-armstrong-ceilings-drop-ceiling-tiles-1205-e1_600.jpg","2"
"undefined","undefined","undefined","24-in-x-24-in-tegular-single-raised-ceiling-tile-(24-sq-ftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/8b3bff43-1a48-46e6-b527-fd336859b8c1/cc4559c2-12a1-4570-9467-d58b80bce871/1280x720/match/image.jpg?pubId=66036796001","3"
"undefined","undefined","undefined","24-in-x-24-in-tegular-single-raised-ceiling-tile-(24-sq-ftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/8b3bff43-1a48-46e6-b527-fd336859b8c1/cc4559c2-12a1-4570-9467-d58b80bce871/1280x720/match/image.jpg?pubId=66036796001","4"
"undefined","undefined","undefined","24-in-x-24-in-tegular-single-raised-ceiling-tile-(24-sq-ftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/8b3bff43-1a48-46e6-b527-fd336859b8c1/cc4559c2-12a1-4570-9467-d58b80bce871/1280x720/match/image.jpg?pubId=66036796001","5"
"undefined","undefined","undefined","24-in-x-24-in-tegular-single-raised-ceiling-tile-(24-sq-ftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/8b3bff43-1a48-46e6-b527-fd336859b8c1/cc4559c2-12a1-4570-9467-d58b80bce871/1280x720/match/image.jpg?pubId=66036796001","6"
"""Building Materials,Ceilings,Ceiling Tiles,Drop Ceiling Tiles""","USG Ceilings","2 ft. x 2 ft. Radar Basic White Square Edge Lay-In Ceiling Tile, case of 16 (64 sq. ft.)","2-ft-x-2-ft-radar-basic-white-square-edge-lay-in-ceiling-tile-case-of-16-(64-sq-ft)","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Medium-textured ceiling tiles with non-directional pattern</span></li><li data-testid=""bullet-list-item""><span>Easy to install, saving time and money</span></li><li data-testid=""bullet-list-item""><span>Ceiling tiles clean easily with a soft brush or vacuum</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>Quick and easy to install, these economical, all-purpose, lightly textured ceiling tiles feature a unique, non-directional pattern. USG Radar Basic Acoustical Ceiling Tiles are easy to clean and offer good sound absorption. Classified as low-emitting ceiling tiles, they are ideal for use in schools, corridors, lobby areas, offices, and retail stores.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Economical, all-purpose ceiling tile</span></li><li data-testid=""bullet-list-item""><span>Good sound control for a variety of commercial environments</span></li><li data-testid=""bullet-list-item""><span>Wet-formed mineral fiber substrate</span></li><li data-testid=""bullet-list-item""><span>Class A fire resistance</span></li><li data-testid=""bullet-list-item""><span>GREENGUARD Gold certified for low-emitting performance</span></li><li data-testid=""bullet-list-item""><span>USDA Certified Biobased Product</span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/b/Building-Materials-Ceilings-Ceiling-Tiles/USG-Ceilings/N-5yc1vZc58lZ1ji"" target=""_blank"">Click here to shop more USG Ceiling Tiles</a></span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li><li data-testid=""bullet-list-item""><div class=""sui-flex sui-flex-row""><div>California residents</div>&nbsp;<div><a class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">see Prop 65 WARNINGS</a></div></div></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 203628467</span><span><span>Internet #:</span> 081098011703</span><span><span>Model #:</span> R2110</span></div>","56.25","23.75","in","23.75","in","0.625","in","44.41","lb","https://www.homedepot.com/p/USG-Ceilings-2-ft-x-2-ft-Radar-Basic-White-Square-Edge-Lay-In-Ceiling-Tile-case-of-16-64-sq-ft-R2110/203628467","https://images.thdstatic.com/productImages/e15978d7-ab46-419d-ae6e-53393ebd1bb9/svn/white-usg-ceilings-drop-ceiling-tiles-r2110-64_600.jpg","1"
"undefined","undefined","undefined","2-ft-x-2-ft-radar-basic-white-square-edge-lay-in-ceiling-tile-case-of-16-(64-sq-ft)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/94bd0ae1-d834-4b6d-a581-72ec286cd7bc/svn/white-usg-ceilings-drop-ceiling-tiles-r2110-e1_600.jpg","2"
"undefined","undefined","undefined","2-ft-x-2-ft-radar-basic-white-square-edge-lay-in-ceiling-tile-case-of-16-(64-sq-ft)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/88a4e452-cc9a-481a-aca1-377146ba742a/aeb8545d-f851-4a37-b2ee-14efe27d9ec2/480x360/match/image.jpg?pubId=66036796001","3"
"undefined","undefined","undefined","2-ft-x-2-ft-radar-basic-white-square-edge-lay-in-ceiling-tile-case-of-16-(64-sq-ft)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/88a4e452-cc9a-481a-aca1-377146ba742a/aeb8545d-f851-4a37-b2ee-14efe27d9ec2/480x360/match/image.jpg?pubId=66036796001","4"
"undefined","undefined","undefined","2-ft-x-2-ft-radar-basic-white-square-edge-lay-in-ceiling-tile-case-of-16-(64-sq-ft)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/88a4e452-cc9a-481a-aca1-377146ba742a/aeb8545d-f851-4a37-b2ee-14efe27d9ec2/480x360/match/image.jpg?pubId=66036796001","5"
"undefined","undefined","undefined","2-ft-x-2-ft-radar-basic-white-square-edge-lay-in-ceiling-tile-case-of-16-(64-sq-ft)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/1834613806001/88a4e452-cc9a-481a-aca1-377146ba742a/aeb8545d-f851-4a37-b2ee-14efe27d9ec2/480x360/match/image.jpg?pubId=66036796001","6"
